v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Game Uniforms 204,sexylingerie-us/sexylingerie/8415.jpg,Vampires Kiss Costume,"Product Name: <strong>Vampires Kiss Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Fish Net<br>
Feature: Vampires Kiss Costume includes fishnet top with attached cape and rhinestone cross applique and skirt with front lace-up details.",,31,,0001-01-01,59,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 205,sexylingerie-us/sexylingerie/8416.jpg,Cupcake Cutie Costume,"Product Name: <strong>Cupcake Cutie Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Lycra+Quilted Satin<br>
Feature: Cupcake Cutie Costume Includes clothing, gloves and Quilted mini chef hat.",,29,,0001-01-01,51,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 206,sexylingerie-us/sexylingerie/8418.jpg,3pc Grecian Princess Costume,"Product Name: <strong>3pc Grecian Princess Costume</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Plastic<br>
Feature: 3pc Grecian Princess Costume Includes Dress, Waist Cincher & Headband.",,35,,0001-01-01,63,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 207,sexylingerie-us/sexylingerie/8419.jpg,Fantasy Pirate Girl Costume,"Product Name: <strong>Fantasy Pirate Girl Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Fantasy Pirate Girl Costume includes stretch sequin studded rhinestonemini dress, arm sleeves, bandanna, eye patch.",,52,,0001-01-01,90,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 208,sexylingerie-us/sexylingerie/8420.jpg,3pc First Blood Costume,"Product Name: <strong>3pc First Blood Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: 3pc First Blood. Includes Corset with Attached Collar Skirt with Lace-Up Detail & Gloves.",,37,,0001-01-01,66,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 209,sexylingerie-us/sexylingerie/8422.jpg,4pc Pirate Set Costume,"Product Name: <strong>4pc Pirate Set Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 4pc Pirate Set Costume includes dress with skull prints in the chest area, armband, hat, eye patch.",,34,,0001-01-01,60,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 210,sexylingerie-us/sexylingerie/8423.jpg,2pc Goddess Of Twilight Costume,"Product Name: <strong>2pc Goddess Of Twilight Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 2pc Goddess Of Twilight Costume Includes Zipper Front Jacket with Collar & Full Length Mermaid Skirt.",,53,,0001-01-01,91,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 211,sexylingerie-us/sexylingerie/8424.jpg,Sexy Lace and Leather Costume with Ears,"Product Name: <strong>Sexy Lace and Leather Costume with Ears</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: Sexy Lace and Leather Costume with Ears and fringe faux fur ves and legwarmers.",,58,,0001-01-01,103,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 212,sexylingerie-us/sexylingerie/8425.jpg,Hippie Chic 70s Retro Costume,"Product Name: <strong>Hippie Chic 70s Retro Costume</strong><br>
Colors: Nude<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: Hippie Chic 70s Retro Costume includes dress with large rhinestone peace sign emblem and fringe faux fur ves and legwarmers.",,54,,0001-01-01,93,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 213,sexylingerie-us/sexylingerie/8426.jpg,Black Evening Party Queen Dress Costume,"Product Name: <strong>Black Evening Party Queen Dress Costume </strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Black Evening Party Queen Dress Costume. ",,59,,0001-01-01,108,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 214,sexylingerie-us/sexylingerie/8428.jpg,4pc Maid in LA Costume,"Product Name: <strong>4pc Maid in LA Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ PU<br>
Feature: 4pc Maid in LA Costume Includes Dress with Connected Apron & Ruffle Detail, Choker, Hat. ",,39,,0001-01-01,68,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 215,sexylingerie-us/sexylingerie/8429.jpg,4 piece Hell Raiser Devil Girl Costume,"Product Name: <strong>4 piece Hell Raiser Devil Girl Costume</strong><br>
Colors: Black/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Plastic<br>
Feature: 4 piece Hell Raiser Devil Girl Costume Includes Dress Adorned with Beads, Horn & Pitchfork, Leg warmers.",,58.2,,0001-01-01,97,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 216,sexylingerie-us/sexylingerie/8431.jpg,Four Piece Aristocratic Girl Costume,"Product Name: <strong>Four Piece Aristocratic Girl Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Four Piece Aristocratic Girl Costume includes Strapless Corset with Ruffle Top, Matching Ruffle Hem Mini Skirt with Back Bow Detail and Built-in Petticoat, with hat and gloves.",,57,,0001-01-01,100,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 217,sexylingerie-us/sexylingerie/8436.jpg,Fantasy Maid To Clean Costume,"Product Name: <strong>Fantasy Maid To Clean Costume</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Fantasy Maid To Clean Costume includes circle skirt with open back and attached apron, teddy with bow and ruffle trim.",,18.6,,0001-01-01,31,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 218,sexylingerie-us/sexylingerie/8438.jpg,French Maid Costume,"Product Name: <strong>French Maid Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: French Maid, mesh sleepwear apron halter dress, matching g-string, neckband and Puffed Sleeves, headpiece.",,26,,0001-01-01,46,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 219,sexylingerie-us/sexylingerie/8439.jpg,Cute Kandi Striper Costume,"Product Name: <strong>Cute Kandi Striper Costume</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Cute Kandi Striper Costume with 3/4 sleeves, matching hair ties.",,35,,0001-01-01,60,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 220,sexylingerie-us/sexylingerie/8440.jpg,Guilty As Charged Costume,"Product Name: <strong>Guilty As Charged Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Guilty As Charged Costume includes Striped Hat, Striped Teddy with Front Lace-up Detail, Transparent Skirt with Striped Binding Detail.",,29,,0001-01-01,51,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 221,sexylingerie-us/sexylingerie/8442.jpg,Sponge Bath Suzie Costume,"Product Name: <strong>Sponge Bath Suzie Costume</strong><br>
Colors: Red/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: She's an expert bather, but she's certainly not wet behind the ears. The sponge bath Suzie costume includes a red cross bra and matching g-string panty, Hat. ",,18,,0001-01-01,30,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 222,sexylingerie-us/sexylingerie/8445.jpg,Sexy Jail Bait Prisoner Costume,"Product Name: <strong>Sexy Jail Bait Prisoner Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Jail Bait Prisoner Costume includes lace up crop top with matching skirt,hat,chain choker, arm cuffs and anklets.",,36,,0001-01-01,65,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 223,sexylingerie-us/sexylingerie/8446.jpg,Two-piece Finding Clownfish Costume,"Product Name: <strong>Two-piece Finding Clownfish Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: The two-piece Finding Clownfish costume includes a strapless clownfish design dress with ruffle skirt and clownfish design leggings.",,34,,0001-01-01,59,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 224,sexylingerie-us/sexylingerie/8447.jpg,4 Pieces Pilot Pink Costume,"Product Name: <strong>4 Pieces Pilot Pink Costume</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 4 pieces PILOT PINK.",,41,,0001-01-01,70,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 225,sexylingerie-us/sexylingerie/8448.jpg,Three Piece Tigress Costume,"Product Name: <strong>Three Piece Tigress Costume</strong><br>
Colors: Leopard<br>
Sizes: One Size Fits Most<br>
Materials: Spandex+Pu<br>
Feature: Three Piece Tigress Costume includes Stretch Spandex Mini Dress with Detachable Pin-on Tail & Tiger Ears, G-string.",,37,,0001-01-01,65,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 226,sexylingerie-us/sexylingerie/8450.jpg,Sexy Girl Cat Skirt Costume Set with Ears,"Product Name: <strong>Sexy Girl Cat Skirt Costume Set with Ears</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Girl Cat Skirt Costume Set with Ears.",,40,,0001-01-01,70,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 227,sexylingerie-us/sexylingerie/8452.jpg,Velvet/Faux Mohair Queen of Hearts Costume,"Product Name: <strong>Velvet/Faux Mohair Queen of Hearts Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Velvet+Faux<br>
Feature: Velvet/Faux Mohair Queen of Hearts Costume includes Lace-up Corset with Boning and Side Zipper, Cropped Jacket and Elastic Waist Skirt with Satin Bow Back.",,54,,0001-01-01,96,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 231,sexylingerie-us/sexylingerie/8475.jpg,Little Red Devil Costume,"Product Name: <strong>Little Red Devil Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Sequin<br>
Feature: Little Red Devil Costume include sequin devil horns headband and fork.",,32.4,,0001-01-01,54,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 232,sexylingerie-us/sexylingerie/8477.jpg,Multi Buckled Bodice and Pleated Skirt Costume,"Product Name: <strong>Multi Buckled Bodice and Pleated Skirt Costume</strong><br>
Colors: Black/White/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: make your way to the head of the class dressed for more than straight as in our stylish new  class president costume. this sexy costume set features a tank style mini dress with corset inspired multi buckled bodice and pleated skirt bottom. also included in choker style necktie.",,30,,0001-01-01,50,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 233,sexylingerie-us/sexylingerie/8478.jpg,Flirty New Retro School Girl Costume,"Product Name: <strong>Flirty New Retro School Girl Costume</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: let everyone know that girls just wanna have fun when you dress to impress in our flirty new retro school girl costume. this sexy costume set features a short sleeve crop top with fold over collar, pleated ruffle mini skirt with cirnoline underlay, satin necktie.",,33.6,,0001-01-01,56,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 236,sexylingerie-us/sexylingerie/8483.jpg,Sexy New Maid for Fun Costume,"Product Name: <strong>Sexy New Maid for Fun Costume</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: fulfill any fantasy when you strut your stuff in our sexy new maid for fun costume. this flirty costume set includes a short sleeve mini dress with peasant inspired lace trimmed bodice and pleated ruffle skirted bottom, white wrist cuffs and head piece.",,40.2,,0001-01-01,67,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 238,sexylingerie-us/sexylingerie/8485.jpg,Alice Costume with Tutu Skirt and Headband,"Product Name: <strong>Alice Costume with Tutu Skirt and Headband</strong><br>
Colors: Blue/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Either way you'll make a big impression at this year's costume ball in this charming Alice costume. Just don't be late! Includes a classically inspired blue and white dress with attached tutu skirt with back zipper closure, and headband.",,56.4,,0001-01-01,94,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 239,sexylingerie-us/sexylingerie/8488.jpg,Two-piece Sexy Dark Angel Costume,"Product Name: <strong>Two-piece Sexy Dark Angel Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: The two-piece, Sexy Dark Angel costume includes a mini dress with attached tulle skirt with rhinestone details and rhinestone studded waist cincher with petticoat.",,55.2,,0001-01-01,92,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 240,sexylingerie-us/sexylingerie/8489.jpg,Red Riding Hood Adult Costume,"Product Name: <strong>Red Riding Hood Adult Costume</strong><br>
Colors: Red/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Red Riding Hood Adult Costume include dress with attached corset, skirt, Cloak and Hairpin.",,77.4,,0001-01-01,129,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 242,sexylingerie-us/sexylingerie/8491.jpg,Satin Snow White Deluxe Corset Costume,"Product Name: <strong>Satin Snow White Deluxe Corset Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ satin<br>
Feature: Satin Snow White Deluxe Corset Costume include Satin Snow White Bolero +Satin Snow White Deluxe Corset +Satin Snow White Skirt +Snow White Headband. ",,74.4,,0001-01-01,129,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 243,sexylingerie-us/sexylingerie/8495.jpg,Lusty Leopard Costume Set,"Product Name: <strong>Lusty Leopard Costume Set</strong><br>
Colors: Leopard/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Me-ow! look purr-fectly pretty this year dressed for fun in our lusty leopard costume set. this sexy set features a halter style mini dress with waist embracing bodice and double ruffle skirted bottom, choker neckpiece with removable chain, wrist cuffs and headpiece with removable chain, wrist cuffs and headpiece with ears, and stocking.",,46.2,,0001-01-01,77,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 244,sexylingerie-us/sexylingerie/8496.jpg,Dark Cat Woman Halter Costume,"Product Name: <strong>Dark Cat Woman Halter Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Vinyl<br>
Feature: you are sure to leng a clawed hand when it is needed dressed for saving the night in our Dark Cat Woman costume. this sexy set features a cut out halter style crop top with a ring detail, criss cross waist cincher, micro mini booty shorts, fishnet fingerless gloves and headpiece with cat ears. stockings not included.",,37.2,,0001-01-01,62,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 248,sexylingerie-us/sexylingerie/8504.jpg,4 PC Burlesque Devil Corset Costume,"Product Name: <strong>4 PC Burlesque Devil Corset Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: 4 PC Burlesque Devil Corset Costume include the stunning corset features ruffle trim, a satin bow detail and waist trimming boning. Includes matching skirt, Sequin horns, and Sequin pitchfork.",,61.8,,0001-01-01,103,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 249,sexylingerie-us/sexylingerie/8505.jpg,Darling School Girl Costume tie with bow Headband,"Product Name: <strong>Darling School Girl Costume tie with bow Headband</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Darling School Girl Costume tie with bow Headband.",,42,,0001-01-01,70,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 250,sexylingerie-us/sexylingerie/8506.jpg,Adorable Halloween Costume Set,"Product Name: <strong>Adorable Halloween Costume Set</strong><br>
Colors: Pink/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: This adorable Halloween costume includes glitter corset with front busk closure, lace-up back and matching thong, skirt. black ruffle panties, bunny ears, choker and two pink  fingerless gloves.",,66,,0001-01-01,110,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 252,sexylingerie-us/sexylingerie/8508.jpg,Sequin Red Devil Costume,"Product Name: <strong>Sequin Red Devil Costume</strong><br>
Colors: Red/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Sequin<br>
Feature: sequin red devil costume include clothing, sequin devil horns headband and fork. need Net Stockings sold separately.",,39,,0001-01-01,65,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 253,sexylingerie-us/sexylingerie/8513.jpg,Black Butterfly Lure You Corset Costume,"Product Name: <strong>Black Butterfly Lure You Corset Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Lace<br>
Feature: Black Butterfly lure you corset costume include corset and matching g-string, skirt, wings.",,69.6,,0001-01-01,119,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 254,sexylingerie-us/sexylingerie/8550.jpg,Six Piece Sexy Bunny Costume,"Product Name: <strong>Six Piece Sexy Bunny Costume</strong><br>
Colors: As the picture<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Six Piece Sexy Bunny Costume includes Halter Crop Top, Bottom with Suspenders, Bunny Tail, Collar, Wrist Cuffs and Head Piece.",,40,,0001-01-01,70,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 255,sexylingerie-us/sexylingerie/8551.jpg,Five Piece Pink Bunny Costume,"Product Name: <strong>Five Piece Pink Bunny Costume</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Five Piece Pink Bunny Costume includes Halter Double Buckle Front Top, Bow Tie, Bunny Ears, Fingerless Gloves, and Shorts with Attached Belt and Tail.",,26,,0001-01-01,46,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 256,sexylingerie-us/sexylingerie/8559.jpg,Queen of Hearts Costume,"Product Name: <strong>Queen of Hearts Costume</strong><br>
Colors: White/Red/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Queen of Hearts costume includes harlequin design dress with hearts.",,48.6,,0001-01-01,81,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
Game Uniforms 257,sexylingerie-us/sexylingerie/8562.jpg,Gretchen Corset Coustume,"Product Name: <strong>Gretchen Corset Coustume</strong><br>
Colors: Green/White/Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Gretchen Corset Coustume include Gretchen Corset + Gretchen Headband +Gretchen Choker +Ruffled Panties + Gretchen Arm Puffs.",,64.8,,0001-01-01,108,0,2012-8-12 22:15,2012-8-12 22:15,0,,Game Costumes,,,,,,,--none--,1,0,1,0,1,0
